date,hosps_1d,is_outlier
2022-09-23,107,FALSE
2022-09-24,128,FALSE
2022-09-25,104,FALSE
2022-09-26,125,FALSE
2022-09-27,118,FALSE
2022-09-28,142,FALSE
2022-09-29,148,FALSE
2022-09-30,126,FALSE
2022-10-01,133,FALSE
2022-10-02,170,FALSE
2022-10-03,195,FALSE
2022-10-04,202,FALSE
2022-10-05,182,FALSE
2022-10-06,198,FALSE
2022-10-07,196,FALSE
2022-10-08,188,FALSE
2022-10-09,187,FALSE
2022-10-10,230,FALSE
2022-10-11,239,FALSE
2022-10-12,254,FALSE
2022-10-13,276,FALSE
2022-10-14,244,FALSE
2022-10-15,264,FALSE
2022-10-16,265,FALSE
2022-10-17,339,FALSE
2022-10-18,334,FALSE
2022-10-19,319,FALSE
2022-10-20,363,FALSE
2022-10-21,359,FALSE
2022-10-22,401,FALSE
2022-10-23,497,FALSE
2022-10-24,597,FALSE
2022-10-25,610,FALSE
2022-10-26,669,FALSE
2022-10-27,691,FALSE
2022-10-28,643,FALSE
2022-10-29,646,FALSE
2022-10-30,747,FALSE
2022-10-31,878,FALSE
2022-11-01,945,FALSE
2022-11-02,1058,FALSE
2022-11-03,1031,FALSE
2022-11-04,998,FALSE
2022-11-05,914,FALSE
2022-11-06,1135,FALSE
2022-11-07,1283,FALSE
2022-11-08,1279,FALSE
2022-11-09,1272,FALSE
2022-11-10,1314,FALSE
2022-11-11,1324,FALSE
2022-11-12,1241,FALSE
2022-11-13,1347,FALSE
2022-11-14,1541,FALSE
2022-11-15,1610,FALSE
2022-11-16,1713,FALSE
2022-11-17,1774,FALSE
2022-11-18,1668,FALSE
2022-11-19,1774,FALSE
2022-11-20,2042,FALSE
2022-11-21,2473,FALSE
2022-11-22,2661,FALSE
2022-11-23,2798,FALSE
2022-11-24,2850,FALSE
2022-11-25,3565,FALSE
2022-11-26,3457,FALSE
2022-11-27,4011,FALSE
2022-11-28,4139,FALSE
2022-11-29,4104,FALSE
2022-11-30,3929,FALSE
2022-12-01,3468,FALSE
2022-12-02,3494,FALSE
2022-12-03,3188,FALSE
2022-12-04,3390,FALSE
2022-12-05,3823,FALSE
2022-12-06,3688,FALSE
2022-12-07,3538,FALSE
2022-12-08,3259,FALSE
2022-12-09,3212,FALSE
2022-12-10,2941,FALSE
2022-12-11,3109,FALSE
2022-12-12,3231,FALSE
2022-12-13,3091,FALSE
2022-12-14,3232,FALSE
2022-12-15,3137,FALSE
2022-12-16,2876,FALSE
2022-12-17,2794,FALSE
2022-12-18,2839,FALSE
2022-12-19,2929,FALSE
2022-12-20,2968,FALSE
2022-12-21,2915,FALSE
2022-12-22,2693,FALSE
2022-12-23,2497,FALSE
2022-12-24,2431,FALSE
2022-12-25,2509,FALSE
2022-12-26,3046,FALSE
2022-12-27,3085,FALSE
2022-12-28,3062,FALSE
2022-12-29,2744,FALSE
2022-12-30,2583,FALSE
2022-12-31,2354,FALSE
2023-01-01,2288,FALSE
2023-01-02,2255,FALSE
2023-01-03,2120,FALSE
2023-01-04,1924,FALSE
2023-01-05,1739,FALSE
2023-01-06,1425,FALSE
2023-01-07,1248,FALSE
2023-01-08,1159,FALSE
2023-01-09,1156,FALSE
2023-01-10,1049,FALSE
2023-01-11,1014,FALSE
2023-01-12,831,FALSE
2023-01-13,776,FALSE
2023-01-14,750,FALSE
2023-01-15,708,FALSE
2023-01-16,693,FALSE
2023-01-17,654,FALSE
2023-01-18,613,FALSE
2023-01-19,553,FALSE
2023-01-20,519,FALSE
2023-01-21,489,FALSE
2023-01-22,489,FALSE
2023-01-23,489,FALSE
2023-01-24,435,FALSE
2023-01-25,423,FALSE
2023-01-26,361,FALSE
2023-01-27,383,FALSE
2023-01-28,313,FALSE
2023-01-29,308,FALSE
2023-01-30,373,FALSE
2023-01-31,365,FALSE
2023-02-01,349,FALSE
2023-02-02,369,FALSE
2023-02-03,335,FALSE
2023-02-04,276,FALSE
2023-02-05,327,FALSE
2023-02-06,318,FALSE
2023-02-07,332,FALSE
2023-02-08,340,FALSE
2023-02-09,305,FALSE
2023-02-10,281,FALSE
2023-02-11,260,FALSE
2023-02-12,248,FALSE
2023-02-13,328,FALSE
2023-02-14,296,FALSE
2023-02-15,270,FALSE
2023-02-16,241,FALSE
2023-02-17,259,FALSE
2023-02-18,208,FALSE
2023-02-19,230,FALSE
2023-02-20,253,FALSE
2023-02-21,278,FALSE
2023-02-22,253,FALSE
2023-02-23,233,FALSE
2023-02-24,203,FALSE
2023-02-25,211,FALSE
2023-02-26,198,FALSE
2023-02-27,243,FALSE
2023-02-28,203,FALSE
2023-03-01,220,FALSE
2023-03-02,220,FALSE
2023-03-03,201,FALSE
2023-03-04,169,FALSE
2023-03-05,179,FALSE
2023-03-06,220,FALSE
2023-03-07,206,FALSE
2023-03-08,184,FALSE
2023-03-09,202,FALSE
2023-03-10,215,FALSE
2023-03-11,191,FALSE
2023-03-12,216,FALSE
2023-03-13,220,FALSE
2023-03-14,211,FALSE
2023-03-15,210,FALSE
2023-03-16,199,FALSE
2023-03-17,181,FALSE
2023-03-18,160,FALSE
2023-03-19,176,FALSE
2023-03-20,207,FALSE
2023-03-21,187,FALSE
2023-03-22,175,FALSE
2023-03-23,196,FALSE
2023-03-24,199,FALSE
2023-03-25,171,FALSE
2023-03-26,175,FALSE
2023-03-27,182,FALSE
2023-03-28,168,FALSE
2023-03-29,203,FALSE
2023-03-30,176,FALSE
2023-03-31,201,FALSE
2023-04-01,160,FALSE
2023-04-02,153,FALSE
2023-04-03,197,FALSE
2023-04-04,191,FALSE
2023-04-05,167,FALSE
2023-04-06,177,FALSE
2023-04-07,175,FALSE
2023-04-08,140,FALSE
2023-04-09,150,FALSE
2023-04-10,172,FALSE
2023-04-11,163,FALSE
2023-04-12,161,FALSE
2023-04-13,156,FALSE
2023-04-14,116,FALSE
2023-04-15,119,FALSE
2023-04-16,124,FALSE
2023-04-17,160,FALSE
2023-04-18,156,FALSE
2023-04-19,165,FALSE
2023-04-20,137,FALSE
2023-04-21,125,FALSE
2023-04-22,113,FALSE
2023-04-23,111,FALSE
2023-04-24,160,FALSE
2023-04-25,134,FALSE
2023-04-26,130,FALSE
2023-04-27,137,FALSE
2023-04-28,124,FALSE
2023-04-29,120,FALSE
2023-04-30,113,FALSE
2023-05-01,138,FALSE
2023-05-02,155,FALSE
2023-05-03,136,FALSE
2023-05-04,125,FALSE
2023-05-05,123,FALSE
2023-05-06,123,FALSE
2023-05-07,118,FALSE
2023-05-08,160,FALSE
2023-05-09,134,FALSE
2023-05-10,150,FALSE
2023-05-11,163,FALSE
2023-05-12,126,FALSE
2023-05-13,110,FALSE
2023-05-14,115,FALSE
2023-05-15,147,FALSE
2023-05-16,147,FALSE
2023-05-17,139,FALSE
2023-05-18,132,FALSE
2023-05-19,123,FALSE
2023-05-20,123,FALSE
2023-05-21,133,FALSE
2023-05-22,164,FALSE
2023-05-23,141,FALSE
2023-05-24,134,FALSE
2023-05-25,131,FALSE
2023-05-26,116,FALSE
2023-05-27,105,FALSE
2023-05-28,113,FALSE
2023-05-29,134,FALSE
2023-05-30,167,FALSE
2023-05-31,140,FALSE
2023-06-01,139,FALSE
2023-06-02,135,FALSE
2023-06-03,124,FALSE
2023-06-04,148,FALSE
2023-06-05,139,FALSE
2023-06-06,136,FALSE
2023-06-07,134,FALSE
2023-06-08,129,FALSE
2023-06-09,113,FALSE
2023-06-10,95,FALSE
2023-06-11,115,FALSE
2023-06-12,162,FALSE
2023-06-13,132,FALSE
2023-06-14,106,FALSE
2023-06-15,118,FALSE
2023-06-16,127,FALSE
2023-06-17,92,FALSE
2023-06-18,117,FALSE
2023-06-19,138,FALSE
2023-06-20,112,FALSE
2023-06-21,127,FALSE
2023-06-22,131,FALSE
2023-06-23,99,FALSE
2023-06-24,90,FALSE
2023-06-25,122,FALSE
2023-06-26,133,FALSE
2023-06-27,129,FALSE
2023-06-28,119,FALSE
2023-06-29,115,FALSE
2023-06-30,94,FALSE
2023-07-01,84,FALSE
2023-07-02,75,FALSE
2023-07-03,98,FALSE
2023-07-04,114,FALSE
2023-07-05,111,FALSE
2023-07-06,90,FALSE
2023-07-07,99,FALSE
2023-07-08,88,FALSE
2023-07-09,91,FALSE
2023-07-10,116,FALSE
2023-07-11,115,FALSE
2023-07-12,102,FALSE
2023-07-13,103,FALSE
2023-07-14,95,FALSE
2023-07-15,91,FALSE
2023-07-16,97,FALSE
2023-07-17,91,FALSE
2023-07-18,80,FALSE
2023-07-19,97,FALSE
2023-07-20,74,FALSE
2023-07-21,79,FALSE
2023-07-22,82,FALSE
2023-07-23,100,FALSE
2023-07-24,96,FALSE
2023-07-25,92,FALSE
2023-07-26,93,FALSE
2023-07-27,85,FALSE
2023-07-28,109,FALSE
2023-07-29,72,FALSE
2023-07-30,81,FALSE
2023-07-31,108,FALSE
2023-08-01,106,FALSE
2023-08-02,96,FALSE
2023-08-03,114,FALSE
2023-08-04,103,FALSE
2023-08-05,74,FALSE
2023-08-06,90,FALSE
2023-08-07,124,FALSE
2023-08-08,102,FALSE
2023-08-09,86,FALSE
2023-08-10,133,FALSE
2023-08-11,92,FALSE
2023-08-12,84,FALSE
2023-08-13,86,FALSE
2023-08-14,142,FALSE
2023-08-15,112,FALSE
2023-08-16,107,FALSE
2023-08-17,99,FALSE
2023-08-18,112,FALSE
2023-08-19,106,FALSE
2023-08-20,97,FALSE
2023-08-21,122,FALSE
2023-08-22,95,FALSE
2023-08-23,130,FALSE
2023-08-24,109,FALSE
2023-08-25,114,FALSE
2023-08-26,119,FALSE
2023-08-27,128,FALSE
2023-08-28,144,FALSE
2023-08-29,118,FALSE
2023-08-30,113,FALSE
2023-08-31,127,FALSE
2023-09-01,123,FALSE
2023-09-02,99,FALSE
2023-09-03,96,FALSE
2023-09-04,118,FALSE
2023-09-05,119,FALSE
2023-09-06,134,FALSE
2023-09-07,123,FALSE
2023-09-08,114,FALSE
2023-09-09,99,FALSE
2023-09-10,105,FALSE
2023-09-11,130,FALSE
2023-09-12,118,FALSE
2023-09-13,141,FALSE
2023-09-14,108,FALSE
2023-09-15,119,FALSE
2023-09-16,108,FALSE
2023-09-17,113,FALSE
2023-09-18,152,FALSE
2023-09-19,168,FALSE
2023-09-20,149,FALSE
2023-09-21,136,FALSE
2023-09-22,133,FALSE
2023-09-23,147,FALSE
2023-09-24,128,FALSE
2023-09-25,155,FALSE
2023-09-26,182,FALSE
2023-09-27,168,FALSE
2023-09-28,154,FALSE
2023-09-29,155,FALSE
2023-09-30,150,FALSE
2023-10-01,135,FALSE
2023-10-02,160,FALSE
2023-10-03,175,FALSE
2023-10-04,170,FALSE
2023-10-05,164,FALSE
2023-10-06,162,FALSE
2023-10-07,150,FALSE
2023-10-08,164,FALSE
2023-10-09,180,FALSE
2023-10-10,174,FALSE
2023-10-11,174,FALSE
2023-10-12,178,FALSE
2023-10-13,198,FALSE
2023-10-14,166,FALSE
2023-10-15,204,FALSE
2023-10-16,242,FALSE
2023-10-17,242,FALSE
2023-10-18,205,FALSE
2023-10-19,205,FALSE
2023-10-20,210,FALSE
2023-10-21,188,FALSE
2023-10-22,192,FALSE
2023-10-23,228,FALSE
2023-10-24,258,FALSE
2023-10-25,264,FALSE
2023-10-26,246,FALSE
2023-10-27,234,FALSE
2023-10-28,217,FALSE
2023-10-29,272,FALSE
2023-10-30,294,FALSE
2023-10-31,288,FALSE
2023-11-01,287,FALSE
2023-11-02,295,FALSE
2023-11-03,321,FALSE
2023-11-04,287,FALSE
2023-11-05,362,FALSE
2023-11-06,403,FALSE
2023-11-07,441,FALSE
2023-11-08,400,FALSE
2023-11-09,394,FALSE
2023-11-10,408,FALSE
2023-11-11,379,FALSE
2023-11-12,426,FALSE
2023-11-13,523,FALSE
2023-11-14,476,FALSE
2023-11-15,518,FALSE
2023-11-16,548,FALSE
2023-11-17,552,FALSE
2023-11-18,519,FALSE
2023-11-19,574,FALSE
2023-11-20,656,FALSE
2023-11-21,582,FALSE
2023-11-22,596,FALSE
2023-11-23,622,FALSE
2023-11-24,691,FALSE
2023-11-25,690,FALSE
2023-11-26,791,FALSE
2023-11-27,874,FALSE
2023-11-28,881,FALSE
2023-11-29,826,FALSE
2023-11-30,832,FALSE
2023-12-01,858,FALSE
2023-12-02,870,FALSE
2023-12-03,998,FALSE
2023-12-04,1104,FALSE
2023-12-05,977,FALSE
2023-12-06,1036,FALSE
2023-12-07,1105,FALSE
2023-12-08,1088,FALSE
2023-12-09,1180,FALSE
2023-12-10,1306,FALSE
2023-12-11,1373,FALSE
2023-12-12,1391,FALSE
2023-12-13,1480,FALSE
2023-12-14,1630,FALSE
2023-12-15,1526,FALSE
2023-12-16,1638,FALSE
2023-12-17,1904,FALSE
2023-12-18,2215,FALSE
2023-12-19,2250,FALSE
2023-12-20,2337,FALSE
2023-12-21,2439,FALSE
2023-12-22,2351,FALSE
2023-12-23,2311,FALSE
2023-12-24,2400,FALSE
2023-12-25,2870,FALSE
2023-12-26,3401,FALSE
2023-12-27,3486,FALSE
2023-12-28,3430,FALSE
2023-12-29,3132,FALSE
2023-12-30,2937,FALSE
2023-12-31,2732,FALSE
2024-01-01,2760,FALSE
2024-01-02,2947,FALSE
2024-01-03,2765,FALSE
2024-01-04,2499,FALSE
2024-01-05,2298,FALSE
2024-01-06,2218,FALSE
2024-01-07,2198,FALSE
2024-01-08,2361,FALSE
2024-01-09,2302,FALSE
2024-01-10,2206,FALSE
2024-01-11,2067,FALSE
2024-01-12,1939,FALSE
2024-01-13,1835,FALSE
2024-01-14,1851,FALSE
2024-01-15,1903,FALSE
2024-01-16,1880,FALSE
2024-01-17,1835,FALSE
2024-01-18,1775,FALSE
2024-01-19,1722,FALSE
2024-01-20,1566,FALSE
2024-01-21,1703,FALSE
2024-01-22,1874,FALSE
2024-01-23,1857,FALSE
2024-01-24,1881,FALSE
2024-01-25,1839,FALSE
2024-01-26,1728,FALSE
2024-01-27,1602,FALSE
2024-01-28,1578,FALSE
2024-01-29,1784,FALSE
2024-01-30,1701,FALSE
2024-01-31,1576,FALSE
2024-02-01,1607,FALSE
2024-02-02,1469,FALSE
2024-02-03,1479,FALSE
2024-02-04,1540,FALSE
2024-02-05,1704,FALSE
2024-02-06,1563,FALSE
2024-02-07,1568,FALSE
2024-02-08,1605,FALSE
2024-02-09,1559,FALSE
2024-02-10,1449,FALSE
2024-02-11,1433,FALSE
2024-02-12,1691,FALSE
2024-02-13,1610,FALSE
2024-02-14,1590,FALSE
2024-02-15,1586,FALSE
2024-02-16,1408,FALSE
2024-02-17,1373,FALSE
2024-02-18,1465,FALSE
2024-02-19,1641,FALSE
2024-02-20,1476,FALSE
2024-02-21,1521,FALSE
2024-02-22,1515,FALSE
2024-02-23,1463,FALSE
2024-02-24,1377,FALSE
2024-02-25,1530,FALSE
2024-02-26,1682,FALSE
2024-02-27,1619,FALSE
2024-02-28,1562,FALSE
2024-02-29,1430,FALSE
2024-03-01,1300,FALSE
2024-03-02,1267,FALSE
2024-03-03,1305,FALSE
2024-03-04,1500,FALSE
2024-03-05,1386,FALSE
2024-03-06,1304,FALSE
2024-03-07,1236,FALSE
2024-03-08,1115,FALSE
2024-03-09,1043,FALSE
2024-03-10,996,FALSE
2024-03-11,1062,FALSE
2024-03-12,1147,FALSE
2024-03-13,1053,FALSE
2024-03-14,1021,FALSE
2024-03-15,946,FALSE
2024-03-16,850,FALSE
2024-03-17,855,FALSE
2024-03-18,926,FALSE
2024-03-19,886,FALSE
2024-03-20,838,FALSE
2024-03-21,771,FALSE
2024-03-22,785,FALSE
2024-03-23,723,FALSE
2024-03-24,825,FALSE
2024-03-25,866,FALSE
2024-03-26,827,FALSE
2024-03-27,785,FALSE
2024-03-28,730,FALSE
2024-03-29,689,FALSE
2024-03-30,659,FALSE
2024-03-31,755,FALSE
2024-04-01,816,FALSE
2024-04-02,732,FALSE
2024-04-03,704,FALSE
2024-04-04,669,FALSE
2024-04-05,616,FALSE
2024-04-06,530,FALSE
2024-04-07,552,FALSE
2024-04-08,626,FALSE
2024-04-09,622,FALSE
2024-04-10,611,FALSE
2024-04-11,533,FALSE
2024-04-12,483,FALSE
2024-04-13,389,FALSE
2024-04-14,433,FALSE
2024-04-15,483,FALSE
2024-04-16,441,FALSE
2024-04-17,414,FALSE
2024-04-18,368,FALSE
2024-04-19,332,FALSE
2024-04-20,329,FALSE
2024-04-21,364,FALSE
2024-04-22,372,FALSE
2024-04-23,353,FALSE
2024-04-24,344,FALSE
2024-04-25,296,FALSE
2024-04-26,279,FALSE
